Country,Admin 1,Admin 2,Market Name,Commodity,Price Type,Price Date,Collection Frequency,Price,Unit,Currency,Data Source,Trend,Pewi,ALPS Phase,Data Type,Upper (95%) CI,Lower (95%) CI,Forecast Methodology
Ethiopia,Oromia,W. HARERGE,Bedessa,"Peas (split, dry)",Retail,15/03/2025,Monthly,9000.0,100 KG,ETB,WFP,9252.3828,-0.2185,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/04/2024,Monthly,80.0,KG,ETB,WFP,80.2698,-0.0482,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/05/2024,Monthly,90.0,KG,ETB,WFP,85.4543,0.8118,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/06/2024,Monthly,90.0,KG,ETB,WFP,85.1559,0.8647,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/07/2024,Monthly,90.0,KG,ETB,WFP,86.1581,0.6885,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/08/2024,Monthly,85.0,KG,ETB,WFP,87.908,-0.5244,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/09/2024,Monthly,80.0,KG,ETB,WFP,86.5089,-1.164,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/10/2024,Monthly,82.0,KG,ETB,WFP,87.5788,-0.9946,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/11/2024,Monthly,83.0,KG,ETB,WFP,90.3672,-1.2976,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/01/2025,Monthly,120.0,KG,ETB,WFP,98.4988,3.2818,Crisis,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/02/2025,Monthly,130.0,KG,ETB,WFP,99.8801,3.7717,Crisis,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Rice,Retail,15/03/2025,Monthly,140.0,KG,ETB,WFP,112.2289,3.0836,Crisis,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/04/2024,Monthly,6000.0,100 KG,ETB,WFP,5385.7212,1.8848,Alert,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/05/2024,Monthly,6000.0,100 KG,ETB,WFP,5608.1079,1.1868,Alert,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/06/2024,Monthly,6500.0,100 KG,ETB,WFP,5938.1919,1.6489,Alert,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/07/2024,Monthly,6700.0,100 KG,ETB,WFP,6076.9072,1.7658,Alert,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/08/2024,Monthly,6600.0,100 KG,ETB,WFP,6265.0942,0.9461,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/09/2024,Monthly,6500.0,100 KG,ETB,WFP,6297.2783,0.5759,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/10/2024,Monthly,6200.0,100 KG,ETB,WFP,6244.6367,-0.128,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/11/2024,Monthly,6300.0,100 KG,ETB,WFP,6380.1587,-0.232,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/01/2025,Monthly,6500.0,100 KG,ETB,WFP,6388.2354,0.3262,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/02/2025,Monthly,6000.0,100 KG,ETB,WFP,6136.5298,-0.4014,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Sorghum (red),Retail,15/03/2025,Monthly,6000.0,100 KG,ETB,WFP,6779.1001,-2.1766,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/04/2024,Monthly,300.0,Day,ETB,WFP,334.8518,-1.0889,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/05/2024,Monthly,300.0,Day,ETB,WFP,347.1171,-1.4362,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/06/2024,Monthly,300.0,Day,ETB,WFP,355.5996,-1.6431,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/07/2024,Monthly,300.0,Day,ETB,WFP,344.8247,-1.3063,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/08/2024,Monthly,300.0,Day,ETB,WFP,339.7406,-1.147,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/09/2024,Monthly,300.0,Day,ETB,WFP,350.3787,-1.4285,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/10/2024,Monthly,300.0,Day,ETB,WFP,357.0056,-1.5788,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/11/2024,Monthly,300.0,Day,ETB,WFP,357.7778,-1.5648,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/01/2025,Monthly,400.0,Day,ETB,WFP,373.4926,0.7201,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/02/2025,Monthly,400.0,Day,ETB,WFP,373.7557,0.7153,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wage (casual labour),Retail,15/03/2025,Monthly,400.0,Day,ETB,WFP,356.508,1.1763,Alert,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/04/2024,Monthly,7000.0,100 KG,ETB,WFP,6103.3179,2.6499,Crisis,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/05/2024,Monthly,7000.0,100 KG,ETB,WFP,6211.022,2.1618,Crisis,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/06/2024,Monthly,6500.0,100 KG,ETB,WFP,6038.0469,1.2491,Alert,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/07/2024,Monthly,6000.0,100 KG,ETB,WFP,6028.6074,-0.0782,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/08/2024,Monthly,5500.0,100 KG,ETB,WFP,6030.2578,-1.419,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/09/2024,Monthly,6200.0,100 KG,ETB,WFP,6204.396,-0.0119,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/10/2024,Monthly,6500.0,100 KG,ETB,WFP,6334.2432,0.4515,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/11/2024,Monthly,6600.0,100 KG,ETB,WFP,6754.9736,-0.4253,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/01/2025,Monthly,7000.0,100 KG,ETB,WFP,6712.3774,0.7907,Stress,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/02/2025,Monthly,6500.0,100 KG,ETB,WFP,6604.6802,-0.2902,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat (white),Retail,15/03/2025,Monthly,7000.0,100 KG,ETB,WFP,7358.9526,-0.9924,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/04/2024,Monthly,10000.0,100 KG,ETB,WFP,10013.6367,-0.0319,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/05/2024,Monthly,10000.0,100 KG,ETB,WFP,10334.4912,-0.7818,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/06/2024,Monthly,10000.0,100 KG,ETB,WFP,10240.5908,-0.5657,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/07/2024,Monthly,9000.0,100 KG,ETB,WFP,10292.0967,-2.7313,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/08/2024,Monthly,8500.0,100 KG,ETB,WFP,9990.3301,-2.7903,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/09/2024,Monthly,9000.0,100 KG,ETB,WFP,10570.4141,-2.6733,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/10/2024,Monthly,9000.0,100 KG,ETB,WFP,10577.0947,-2.4846,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/11/2024,Monthly,9500.0,100 KG,ETB,WFP,10614.8145,-1.7066,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/01/2025,Monthly,9000.0,100 KG,ETB,WFP,10599.8779,-2.3063,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/02/2025,Monthly,9000.0,100 KG,ETB,WFP,10241.8945,-1.7406,Normal,Aggregated,,,
Ethiopia,Oromia,W. HARERGE,Bedessa,Wheat flour,Retail,15/03/2025,Monthly,10000.0,100 KG,ETB,WFP,10923.1934,-1.2799,Normal,Aggregated,,,
Ethiopia,Somali,SHINILE,Biki,Pasta,Retail,15/06/2024,Monthly,150.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,SHINILE,Biki,Rice,Retail,15/06/2024,Monthly,110.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,SHINILE,Biki,Sugar,Retail,15/06/2024,Monthly,110.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Somali,SHINILE,Biki,Wheat flour,Retail,15/06/2024,Monthly,10000.0,100 KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/07/2024,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/08/2024,Monthly,110.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/09/2024,Monthly,105.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/10/2024,Monthly,110.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/11/2024,Monthly,110.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/01/2025,Monthly,140.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/02/2025,Monthly,120.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Avocados,Retail,15/03/2025,Monthly,130.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/05/2024,Monthly,80.0,KG,ETB,WFP,79.5,0.1762,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/06/2024,Monthly,80.0,KG,ETB,WFP,79.6667,0.1174,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/07/2024,Monthly,80.0,KG,ETB,WFP,83.6667,-1.2919,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/08/2024,Monthly,80.0,KG,ETB,WFP,80.0,0.0,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/09/2024,Monthly,80.0,KG,ETB,WFP,78.5,0.5285,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/10/2024,Monthly,80.0,KG,ETB,WFP,84.5,-1.5855,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/11/2024,Monthly,80.0,KG,ETB,WFP,84.3448,-1.4249,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/01/2025,Monthly,80.0,KG,ETB,WFP,86.3646,-1.8753,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/02/2025,Monthly,80.0,KG,ETB,WFP,85.819,-1.6047,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Bananas,Retail,15/03/2025,Monthly,80.0,KG,ETB,WFP,85.0526,-1.3425,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/05/2024,Monthly,48.0,KG,ETB,WFP,47.5893,0.1565,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/06/2024,Monthly,45.0,KG,ETB,WFP,50.0119,-1.9102,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/07/2024,Monthly,55.0,KG,ETB,WFP,53.1786,0.6942,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/08/2024,Monthly,55.0,KG,ETB,WFP,53.1786,0.6942,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/09/2024,Monthly,55.0,KG,ETB,WFP,55.7679,-0.2927,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/10/2024,Monthly,55.0,KG,ETB,WFP,56.0893,-0.4152,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/11/2024,Monthly,65.0,KG,ETB,WFP,63.6379,0.5238,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/01/2025,Monthly,55.0,KG,ETB,WFP,54.9479,0.0204,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/02/2025,Monthly,60.0,KG,ETB,WFP,58.4286,0.6206,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Beetroots,Retail,15/03/2025,Monthly,55.0,KG,ETB,WFP,56.3158,-0.5249,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/05/2024,Monthly,27.0,KG,ETB,WFP,31.3214,-1.1204,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/06/2024,Monthly,30.0,KG,ETB,WFP,38.9762,-2.3272,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/07/2024,Monthly,40.0,KG,ETB,WFP,42.3095,-0.5988,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/08/2024,Monthly,45.0,KG,ETB,WFP,44.1429,0.2222,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/09/2024,Monthly,45.0,KG,ETB,WFP,40.9643,1.0463,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/10/2024,Monthly,55.0,KG,ETB,WFP,50.3214,1.213,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/11/2024,Monthly,60.0,KG,ETB,WFP,57.8966,0.5496,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/01/2025,Monthly,50.0,KG,ETB,WFP,45.2813,1.1985,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/02/2025,Monthly,50.0,KG,ETB,WFP,42.6381,1.7246,Alert,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Cabbage,Retail,15/03/2025,Monthly,60.0,KG,ETB,WFP,48.307,2.3145,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/05/2024,Monthly,48.0,KG,ETB,WFP,48.5536,-0.1509,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/06/2024,Monthly,50.0,KG,ETB,WFP,53.1071,-0.847,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/07/2024,Monthly,60.0,KG,ETB,WFP,60.7738,-0.2109,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/08/2024,Monthly,60.0,KG,ETB,WFP,60.6071,-0.1655,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/09/2024,Monthly,75.0,KG,ETB,WFP,73.6607,0.3651,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/10/2024,Monthly,65.0,KG,ETB,WFP,62.0536,0.8032,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/11/2024,Monthly,55.0,KG,ETB,WFP,56.9828,-0.545,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/01/2025,Monthly,55.0,KG,ETB,WFP,56.7813,-0.4956,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/02/2025,Monthly,50.0,KG,ETB,WFP,54.981,-1.3319,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Carrots,Retail,15/03/2025,Monthly,50.0,KG,ETB,WFP,55.5088,-1.4085,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/05/2024,Monthly,10.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/06/2024,Monthly,10.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/07/2024,Monthly,10.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/08/2024,Monthly,11.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/09/2024,Monthly,12.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/10/2024,Monthly,14.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/11/2024,Monthly,11.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/01/2025,Monthly,12.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/02/2025,Monthly,13.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Eggs,Retail,15/03/2025,Monthly,14.0,Unit,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/05/2024,Monthly,80.0,KG,ETB,WFP,76.2759,0.3139,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/06/2024,Monthly,65.0,KG,ETB,WFP,86.8851,-1.8449,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/07/2024,Monthly,95.0,KG,ETB,WFP,104.2184,-0.7771,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/08/2024,Monthly,100.0,KG,ETB,WFP,89.5517,0.8808,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/09/2024,Monthly,80.0,KG,ETB,WFP,80.0,0.0,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/10/2024,Monthly,80.0,KG,ETB,WFP,89.7759,-0.8241,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/11/2024,Monthly,100.0,KG,ETB,WFP,109.7759,-0.8241,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/01/2025,Monthly,110.0,KG,ETB,WFP,114.5517,-0.3837,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/02/2025,Monthly,105.0,KG,ETB,WFP,108.8851,-0.3275,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Kale,Retail,15/03/2025,Monthly,145.0,KG,ETB,WFP,119.5517,2.1452,Crisis,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/05/2024,Monthly,80.0,KG,ETB,WFP,76.6897,0.2763,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/06/2024,Monthly,80.0,KG,ETB,WFP,93.7126,-1.1444,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/07/2024,Monthly,95.0,KG,ETB,WFP,98.7126,-0.3098,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/08/2024,Monthly,90.0,KG,ETB,WFP,85.3793,0.3856,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/09/2024,Monthly,110.0,KG,ETB,WFP,110.0,0.0,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/10/2024,Monthly,100.0,KG,ETB,WFP,110.1897,-0.8504,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/11/2024,Monthly,100.0,KG,ETB,WFP,117.6897,-1.4763,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/01/2025,Monthly,100.0,KG,ETB,WFP,108.7126,-0.7271,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/02/2025,Monthly,110.0,KG,ETB,WFP,113.046,-0.2542,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Lettuce,Retail,15/03/2025,Monthly,135.0,KG,ETB,WFP,123.7126,0.942,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/05/2024,Monthly,85.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/06/2024,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/07/2024,Monthly,105.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/08/2024,Monthly,115.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/01/2025,Monthly,130.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/02/2025,Monthly,130.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Mangoes,Retail,15/03/2025,Monthly,140.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/05/2024,Monthly,58.0,KG,ETB,WFP,72.5179,-0.5937,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/06/2024,Monthly,65.0,KG,ETB,WFP,92.369,-1.1193,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/07/2024,Monthly,70.0,KG,ETB,WFP,101.0357,-1.2692,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/08/2024,Monthly,80.0,KG,ETB,WFP,97.5357,-0.7171,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/09/2024,Monthly,160.0,KG,ETB,WFP,148.5536,0.4681,Stress,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/10/2024,Monthly,120.0,KG,ETB,WFP,139.5179,-0.7982,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/11/2024,Monthly,105.0,KG,ETB,WFP,135.9138,-1.2096,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/01/2025,Monthly,100.0,KG,ETB,WFP,118.2708,-0.717,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/02/2025,Monthly,85.0,KG,ETB,WFP,107.1905,-0.8669,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Onions,Retail,15/03/2025,Monthly,60.0,KG,ETB,WFP,89.3421,-1.1237,Normal,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Oranges,Retail,15/09/2024,Monthly,105.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Oranges,Retail,15/10/2024,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Oranges,Retail,15/11/2024,Monthly,100.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Oranges,Retail,15/01/2025,Monthly,145.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/07/2024,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/08/2024,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/09/2024,Monthly,60.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/10/2024,Monthly,65.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/11/2024,Monthly,70.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/01/2025,Monthly,80.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/02/2025,Monthly,75.0,KG,ETB,WFP,,,,Aggregated,,,
Ethiopia,Amhara,S. WELLO,Bistima,Papaya,Retail,15/03/2025,Monthly,75.0,KG,ETB,WFP,,,,Aggregated,,,
